   2.0000000000000000       0.19290581597222226        1.4021958374999001E-003	   2.0000000000000000        9.5091145833333349E-002   6.6383637766389474E-004	   1.7000000000000000        6.5623033311631926E-002   5.1525165499598311E-004	   1.5000000000000000        5.2043643527560773E-002   3.5491994854760882E-004
   1.9099999999999999       0.21027886284722222        1.2475624385688223E-003	   1.9399999999999999       0.10084472656250003        8.9060535316975379E-004	   1.6650000000000000        7.0087483723958330E-002   4.7762727377362541E-004	   1.4850000000000001        5.4453175862630217E-002   3.0762266489576916E-004
   1.8200000000000001       0.22766059027777785        1.4805479994085379E-003	   1.8799999999999999       0.10694390190972224        7.5531309626453982E-004	   1.6299999999999999        7.4036661783854166E-002   5.7315161880655671E-004	   1.4700000000000000        5.8022054036458333E-002   5.3155686613262816E-004
   1.7300000000000000       0.25592339409722226        1.4277252166857522E-003	   1.8200000000000001       0.11215142144097222        9.3774060509490349E-004	   1.5950000000000000        8.0257839626736119E-002   5.6644674125469691E-004	   1.4550000000000001        6.2444508870442693E-002   3.3008601394409414E-004
   1.6400000000000001       0.29412000868055566        2.3478117233271681E-003	   1.7600000000000000       0.12150987413194449        8.4475247797912551E-004	   1.5600000000000001        8.7787204318576353E-002   9.3964472272899959E-004	   1.4399999999999999        6.7242109510633696E-002   5.7833610094203233E-004
   1.5500000000000000       0.34829861111111110        1.8267319462766344E-003	   1.7000000000000000       0.13148057725694454        9.8526912670985961E-004	   1.5249999999999999        9.6155395507812533E-002   7.5713605107080920E-004	   1.4250000000000000        7.2824707031250019E-002   5.1619964167226953E-004
   1.4600000000000000       0.42584852430555559        2.6223261882624962E-003	   1.6400000000000001       0.14549641927083332        8.8481795107673081E-004	   1.4900000000000000       0.10852118598090277        8.1452250676172571E-004	   1.4099999999999999        7.9165225558810712E-002   7.0695336123124421E-004
   1.3700000000000001       0.53774414062499976        2.6397483942903477E-003	   1.5800000000000001       0.16844780815972230        1.8468486787439255E-003	   1.4550000000000001       0.12626722547743047        8.1841008064953132E-004	   1.3950000000000000        8.7408633761935736E-002   6.3879769947327854E-004
   1.2800000000000000       0.65744140625000003        2.2310679011283362E-003	   1.5200000000000000       0.19864718967013889        1.4070899506124091E-003	   1.4199999999999999       0.15101386176215284        1.1589478208040842E-003	   1.3799999999999999       0.10062745836046007        1.1795459526938352E-003
   1.1899999999999999       0.75968207465277793        1.6723520535741907E-003	   1.4600000000000000       0.24823160807291658        1.2793312636661500E-003	   1.3850000000000000       0.19610256618923599        1.3356853213740780E-003	   1.3650000000000000       0.11602784898546001        1.1398030411049500E-003
   1.1000000000000001       0.83255750868055600        1.2100885601454218E-003	   1.3999999999999999       0.32834472656250002        1.8730774150718583E-003	   1.3500000000000001       0.27407362196180568        1.5799992386552248E-003	   1.3500000000000001       0.14192420111762152        1.1169189999138825E-003
   1.0100000000000000       0.88051974826388879        6.4650807441525419E-004	   1.3400000000000001       0.46097276475694449        1.7106786451890313E-003	   1.3149999999999999       0.41334513346354174        2.4527067415637265E-003	   1.3350000000000000       0.17743630303276911        1.9704294933132666E-003
  0.91999999999999993       0.91822482638888903        4.6104088673668177E-004	   1.2800000000000000       0.61307373046875013        1.7800091241298665E-003	   1.2800000000000000       0.57978976779513924        1.8718050717856953E-003	   1.3200000000000001       0.24157558865017362        3.2322879040021747E-003
  0.82999999999999985       0.94560112847222244        2.2501084778907548E-004	   1.2200000000000000       0.72164713541666603        1.2853762438723771E-003	   1.2450000000000001       0.67895731608072940        9.4505831410194847E-004	   1.3049999999999999       0.35697089301215273        4.6740879966170740E-003
  0.73999999999999999       0.96651909722222229        3.5870148603575722E-004	   1.1599999999999999       0.78790418836805598        4.6906075906062868E-004	   1.2100000000000000       0.73557210286458330        3.4052264227210535E-004	   1.2900000000000000       0.48654802110460066        3.0309393103160236E-003
  0.64999999999999991       0.98139214409722231        2.1531956340357949E-004	   1.1000000000000001       0.83244628906250040        4.6921900004993401E-004	   1.1749999999999998       0.77445366753472222        3.1623269191254885E-004	   1.2749999999999999       0.58121180216471346        2.0712169811660111E-003
  0.56000000000000005       0.99158420138888914        1.1336768998797137E-004	   1.0400000000000000       0.86635986328124992        3.3849656111581449E-004	   1.1400000000000001       0.80427612304687457        4.1239298827294425E-004	   1.2600000000000000       0.64206741333007833        6.6141098781796021E-004
  0.46999999999999997       0.99692057291666669        5.2059107399047498E-005	  0.97999999999999998       0.89439398871527753        2.8320763788146922E-004	   1.1050000000000000       0.82897677951388893        1.6921636868064924E-004	   1.2450000000000001       0.68017378065321199        3.9795368454085899E-004
  0.38000000000000012       0.99925130208333313        2.4415648807160967E-005	  0.92000000000000015       0.91727105034722223        3.9183754185806940E-004	   1.0699999999999998       0.85014444986979121        1.4334012711738540E-004	   1.2300000000000000       0.70697535196940098        3.4996697561454445E-004
  0.28999999999999981       0.99991102430555612        1.1551446341499852E-005	  0.85999999999999988       0.93693983289930549        1.4236161766908998E-004	   1.0350000000000001       0.86890055338541705        1.6085894488039411E-004	   1.2149999999999999       0.72916524251302095        2.7805283155349586E-004
