   2.0000000000000000       0.60728299515335671        7.1532507367392867E-003	   2.0000000000000000       0.64658813476562527        7.4034763870855285E-003	   1.7000000000000000        1.4595713320796528        2.7269099860392953E-002	   1.5000000000000000        4.1483542652836531        6.2991693096915047E-002
   1.9099999999999999       0.72961715511834646        9.0766707402233030E-003	   1.9399999999999999       0.75212151584574294        1.1602623810267111E-002	   1.6650000000000000        1.6791088336328956        2.3606415133918368E-002	   1.4850000000000001        4.5941546381017897        6.0194736271933308E-002
   1.8200000000000001       0.87587157308836983        1.4663543785192131E-002	   1.8799999999999999       0.86647124594830449        1.2841643402760044E-002	   1.6299999999999999        1.9036566822942178        3.9562352782428464E-002	   1.4700000000000000        5.2582438287521143        7.5791375271589495E-002
   1.7300000000000000        1.0980728675353917        1.1855257460680894E-002	   1.8200000000000001       0.98231872012084420        1.8187142318895136E-002	   1.5950000000000000        2.2703513185861408        4.6488290835762572E-002	   1.4550000000000001        6.1434377208319830        7.9052417338215511E-002
   1.6400000000000001        1.3895352495395077        1.1768552795896770E-002	   1.7600000000000000        1.1554718788224039        2.3935175197954486E-002	   1.5600000000000001        2.7635803574057616        3.9480624154458202E-002	   1.4399999999999999        7.1240931223449433       0.14261312473614704     
   1.5500000000000000        1.7479308309065111        1.5067670297704354E-002	   1.7000000000000000        1.3995081896148216        2.3582306411236112E-002	   1.5249999999999999        3.4285867189130568        6.5257994486555587E-002	   1.4250000000000000        8.3595491187459388       0.11519638614324498     
   1.4600000000000000        2.1469985567089975        1.4719168558886674E-002	   1.6400000000000001        1.7505156119879874        2.8223410908033587E-002	   1.4900000000000000        4.4205279838378058        5.0358410494307136E-002	   1.4099999999999999        10.116369958671649       0.14244737884639277     
   1.3700000000000001        2.2114155707729286        5.4315296005984233E-002	   1.5800000000000001        2.3429689760561345        4.9249604423199755E-002	   1.4550000000000001        5.9021418966317851        9.4003527430501541E-002	   1.3950000000000000        12.257941924935389       0.24345410222406061     
   1.2800000000000000        1.7023814731174056        5.0927647698608955E-002	   1.5200000000000000        3.1859930220635553        3.6029376610068622E-002	   1.4199999999999999        8.2641860770880715       0.13333397037027933     	   1.3799999999999999        15.927855197806164       0.27531615954698591     
   1.1899999999999999       0.96896194567236671        1.7546798408493606E-002	   1.4600000000000000        4.6663787779863677        4.9566016903147742E-002	   1.3850000000000000        13.073505658780782       0.15453814114093506     	   1.3650000000000000        20.910969359941685       0.37842331745048824     
   1.1000000000000001       0.46647039240056809        1.4241518466313824E-002	   1.3999999999999999        6.3854960801866341        7.6372391675772158E-002	   1.3500000000000001        20.159200737512329       0.16142208930651944     	   1.3500000000000001        30.047905192224746       0.61995892989289048     
   1.0100000000000000       0.25567721404301946        8.9424647816405117E-003	   1.3400000000000001        7.3889313435804933        9.2207847740072568E-002	   1.3149999999999999        24.848239668220412       0.36214170153883984     	   1.3350000000000000        43.025740676204677       0.63530305296308109     
  0.91999999999999993       0.15546131963315254        3.3812752754317915E-003	   1.2800000000000000        4.9003481070200596       0.13526116364681159     	   1.2800000000000000        13.589754556726518       0.44176378486603063     	   1.3200000000000001        64.914598392610728       0.96420206339692272     
  0.82999999999999985       0.10125711178045532        1.8499361066573658E-003	   1.2200000000000000        1.9906745989393586        5.8767992598844243E-002	   1.2450000000000001        4.4508328139489421       0.14219803255146854     	   1.3049999999999999        79.570471413131784        1.5909780820898556     
  0.73999999999999999        6.3686000453578973E-002   1.5990068537663454E-003	   1.1599999999999999       0.80488319835443478        1.6640327897541551E-002	   1.2100000000000000        1.7464968641343659        7.9515489955763546E-002	   1.2900000000000000        58.027203525539910        2.9889272145534167     
  0.64999999999999991        3.6359327702101776E-002   8.2291833507156626E-004	   1.1000000000000001       0.46139213998711143        9.3012620596351868E-003	   1.1749999999999998       0.97102073579250991        1.9648805756802137E-002	   1.2749999999999999        27.268804794123156        1.9652809400562059     
  0.56000000000000005        1.7208426339283756E-002   3.9057310325160926E-004	   1.0400000000000000       0.30245387194163514        7.0777259364944957E-003	   1.1400000000000001       0.64480582194485880        1.3557014045639346E-002	   1.2600000000000000        9.4949049937872179       0.47101423737472731     
  0.46999999999999997        6.8378613819963649E-003   1.6225751937285813E-004	  0.97999999999999998       0.21452411123954548        3.1384719016088591E-003	   1.1050000000000000       0.47404032113145839        5.9695288384958613E-003	   1.2450000000000001        4.4214079167327771       0.14546999974592537     
  0.38000000000000012        2.0026193957032382E-003   7.7555957343556479E-005	  0.92000000000000015       0.16070045065764235        2.2720041056968738E-003	   1.0699999999999998       0.36628206384433748        9.0045964821184894E-003	   1.2300000000000000        2.8018912787754853        8.3496647518980088E-002
  0.28999999999999981        3.0993075510731379E-004   4.4757243843132188E-005	  0.85999999999999988       0.11965536796050481        1.8044600527509628E-003	   1.0350000000000001       0.29416559710445311        3.3670483949108047E-003	   1.2149999999999999        1.9002641698496918        2.3269982678198551E-002
