   2.5000000000000000       0.39461194661458360        6.4961392869519506E-003	   2.2000000000000002       0.65839174315584215        8.2698656533471693E-003	   2.0000000000000000        1.1070856854474107        1.6866347640913954E-002	   1.7000000000000000        4.4165518133624699        7.5072884810767584E-002
   2.3799999999999999       0.46158667622865118        7.5604410386468923E-003	   2.1150000000000002       0.80162552744293647        1.1734145664915985E-002	   1.9500000000000000        1.2743820361420872        1.9316806382630849E-002	   1.6775000000000000        5.3840622951345232        7.8027560475786448E-002
   2.2599999999999998       0.56268789065700808        7.3708514778521124E-003	   2.0300000000000002        1.0024041303729645        1.8381552959649172E-002	   1.8999999999999999        1.5546850139774082        2.2341093977940159E-002	   1.6550000000000000        6.5403818108083893       0.10248594203218248     
   2.1400000000000001       0.70358281226338049        1.0931731981414044E-002	   1.9450000000000003        1.2593598629558214        2.6539623138564436E-002	   1.8500000000000001        1.8721245348131332        3.1119019597380969E-002	   1.6325000000000001        8.2624945437561284       0.15228755225532092     
   2.0200000000000000       0.88408791318584967        9.6769210821189520E-003	   1.8600000000000001        1.7268860726183695        2.5788753327824526E-002	   1.8000000000000000        2.3106314206221472        5.3576706256504285E-002	   1.6099999999999999        10.796662022740044       0.19063062685394405     
   1.8999999999999999        1.1768577007568839        1.0553962790708372E-002	   1.7750000000000001        2.4503092906396713        3.5265955415612817E-002	   1.7500000000000000        3.0612763019541593        3.3184739035304597E-002	   1.5874999999999999        15.079261891211248       0.29557589268268564     
   1.7800000000000000        1.6224302243452187        2.0969424011144312E-002	   1.6900000000000002        3.9033260160701553        3.9658879085840794E-002	   1.7000000000000000        4.3099843426207824        6.1661586287788478E-002	   1.5649999999999999        23.156052627897516       0.46558064840398627     
   1.6599999999999999        2.0149990696292104        3.7161312824650572E-002	   1.6050000000000000        6.2196718428310174        5.2264672618754851E-002	   1.6499999999999999        6.4920517228080472       0.11222723232647611     	   1.5425000000000000        36.776673081018629       0.54875076080076524     
   1.5400000000000000        1.8830055812965967        2.6344088672212891E-002	   1.5200000000000000        6.3151417827048482        5.7819594554776789E-002	   1.6000000000000001        10.882651083910906       0.17135300030895362     	   1.5200000000000000        65.081379034830590       0.79541641864153034     
   1.4200000000000002        1.0426000874678050        2.1861487739490832E-002	   1.4350000000000001        2.4133196259824858        6.3148185023033918E-002	   1.5500000000000000        19.858536200483496       0.13724641530686735     	   1.4975000000000001        69.582101875559417        1.9364573795418358     
   1.3000000000000000       0.39156188095397021        1.1522156418108848E-002	   1.3500000000000001       0.68953616965127651        1.8124629728548728E-002	   1.5000000000000000        20.118573194715704       0.50793581834856860     	   1.4749999999999999        25.803055992150405        1.4492710332986560     
   1.1800000000000002       0.18773289912164481        4.0747814170847422E-003	   1.2650000000000001       0.31145529542480882        5.4721315263873346E-003	   1.4500000000000000        5.4553876757469473       0.30094857942123421     	   1.4524999999999999        6.4420865157445748       0.46208858911049205     
   1.0600000000000001       0.10294800231208540        2.5473349397026638E-003	   1.1800000000000002       0.17997579628464813        2.7867089293274229E-003	   1.3999999999999999        1.3919144718230725        4.7618088335380053E-002	   1.4299999999999999        2.9011876926061513       0.15803088927450948     
  0.93999999999999995        6.1294130005171629E-002   9.6153032615499390E-004	   1.0950000000000002       0.11931267126590619        2.5085397654356426E-003	   1.3500000000000001       0.67952906060447782        2.6256179295536995E-002	   1.4075000000000000        1.6124970743196825        2.9623701530132530E-002
  0.81999999999999984        3.4282383147723514E-002   8.7334150193788787E-004	   1.0100000000000000        8.3370303583092276E-002   1.2706283856249103E-003	   1.3000000000000000       0.40863501176535261        7.0775688872791115E-003	   1.3850000000000000        1.1033785988707943        1.5194356605185063E-002
  0.69999999999999996        1.7345700541500805E-002   3.3765362583842469E-004	  0.92500000000000004        5.5376638845876049E-002   1.2316366660161874E-003	   1.2500000000000000       0.27834628002025968        6.5206077691212488E-003	   1.3625000000000000       0.79660872111705372        1.5480517717783917E-002
  0.58000000000000007        7.4586831746895474E-003   3.5555503748760977E-004	  0.84000000000000008        3.8381161429055580E-002   5.1718855673849875E-004	   1.2000000000000000       0.19895980693675833        3.2248755208529206E-003	   1.3399999999999999       0.61367172686155802        1.2599554008593956E-002
  0.45999999999999996        1.8842663357954955E-003   1.2389069965023408E-004	  0.75500000000000012        2.4377282717833484E-002   3.6641413928929615E-004	   1.1499999999999999       0.15631514348077927        2.8558593479970631E-003	   1.3174999999999999       0.47550619008613026        6.2694648368759104E-003
  0.34000000000000030        1.8260016680195126E-004   2.5985811924273321E-005	  0.67000000000000015        1.4781945578094159E-002   2.0904474777736875E-004	   1.1000000000000001       0.11947970560504730        1.6672156695922966E-003	   1.2949999999999999       0.38350004045883251        6.0846233565127862E-003
  0.21999999999999975        0.0000000000000000        0.0000000000000000     	  0.58499999999999996        7.5289058172127998E-003   1.3213722459085289E-004	   1.0500000000000000        9.7449907037102199E-002   1.0411192901142925E-003	   1.2725000000000000       0.32868702651233461        4.3626387370189739E-003
