   2.2000000000000002       0.65839174315584215        8.2698656533471693E-003
   2.1150000000000002       0.80162552744293647        1.1734145664915985E-002
   2.0300000000000002        1.0024041303729645        1.8381552959649172E-002
   1.9450000000000003        1.2593598629558214        2.6539623138564436E-002
   1.8600000000000001        1.7268860726183695        2.5788753327824526E-002
   1.7750000000000001        2.4503092906396713        3.5265955415612817E-002
   1.6900000000000002        3.9033260160701553        3.9658879085840794E-002
   1.6050000000000000        6.2196718428310174        5.2264672618754851E-002
   1.5200000000000000        6.3151417827048482        5.7819594554776789E-002
   1.4350000000000001        2.4133196259824858        6.3148185023033918E-002
   1.3500000000000001       0.68953616965127651        1.8124629728548728E-002
   1.2650000000000001       0.31145529542480882        5.4721315263873346E-003
   1.1800000000000002       0.17997579628464813        2.7867089293274229E-003
   1.0950000000000002       0.11931267126590619        2.5085397654356426E-003
   1.0100000000000000        8.3370303583092276E-002   1.2706283856249103E-003
  0.92500000000000004        5.5376638845876049E-002   1.2316366660161874E-003
  0.84000000000000008        3.8381161429055580E-002   5.1718855673849875E-004
  0.75500000000000012        2.4377282717833484E-002   3.6641413928929615E-004
  0.67000000000000015        1.4781945578094159E-002   2.0904474777736875E-004
  0.58499999999999996        7.5289058172127998E-003   1.3213722459085289E-004
