   2.5000000000000000       0.14458720673252917        7.9032394943794326E-003	   2.5000000000000000        6.1914203283579328E-002   1.2808813518150750E-002	   2.2000000000000002        2.5827355449108049E-002   1.5991631101927820E-002	   1.8999999999999999        6.7994200058448650E-003   1.0603685938315122E-002
   2.4249999999999998       0.14205562915060396        7.7219557245134058E-003	   2.4249999999999998        4.8111098916983550E-002   1.0361738265735573E-002	   2.1650000000000000        4.8181970251625773E-002   1.5019003139804582E-002	   1.8850000000000000        6.1812027771050028E-002   1.3731741055406884E-002
   2.3500000000000001       0.17092267980779016        9.5599288286809681E-003	   2.3500000000000001        6.9411558196338111E-002   1.1807589241214257E-002	   2.1300000000000003        2.7605032608373180E-002   1.3323210793893392E-002	   1.8699999999999999        6.3907746752123448E-002   1.4204243083088456E-002
   2.2749999999999999       0.20603318292806302        6.3516176796809187E-003	   2.2749999999999999        5.9365945901703618E-002   1.1847449332743100E-002	   2.0950000000000002        5.0401761146564319E-002   1.1468874322118452E-002	   1.8550000000000000        5.0668727546022758E-002   1.1995042374624973E-002
   2.2000000000000002       0.24454416894093611        4.9883266169741085E-003	   2.2000000000000002        7.5530299348720645E-002   9.1383462913174618E-003	   2.0600000000000001        3.5467385852820235E-002   1.3551870042147815E-002	   1.8399999999999999        4.8643502616901091E-002   8.0357966725049662E-003
   2.1250000000000000       0.27588089193489612        6.6751135130705252E-003	   2.1250000000000000        9.0075458126308156E-002   9.1905826012813833E-003	   2.0250000000000004        3.5756429163428603E-002   9.7231943483160714E-003	   1.8250000000000000        5.4068851672191061E-002   1.2657671304780176E-002
   2.0499999999999998       0.33294854303925342        4.5831152168041202E-003	   2.0499999999999998       0.13375219553740378        1.1470251378491477E-002	   1.9900000000000002        4.8234279427658684E-002   1.4562760879223910E-002	   1.8100000000000001        8.2739780702942564E-002   1.2659420998009211E-002
   1.9750000000000001       0.38885721648760008        4.3540004280579513E-003	   1.9750000000000001       0.17141244688330146        1.1156216808061113E-002	   1.9550000000000001        7.0943535412256301E-002   9.5098860975230699E-003	   1.7949999999999999        8.8042222220191729E-002   1.5369701279519069E-002
   1.8999999999999999       0.45980132545874663        2.3117871542824384E-003	   1.8999999999999999       0.26834667564214848        5.3239597255813932E-003	   1.9200000000000002        7.2334266429008073E-002   8.5571526612308983E-003	   1.7800000000000000       0.12041105940846157        1.0203244834525576E-002
   1.8250000000000000       0.52179388368856372        1.8632744473388323E-003	   1.8250000000000000       0.39648309573461404        3.1599925843471205E-003	   1.8850000000000002       0.10653495724927696        8.5752613275361551E-003	   1.7649999999999999       0.15095267894719600        9.9317843239052177E-003
   1.7500000000000000       0.57729517476748404        1.5416550224185235E-003	   1.7500000000000000       0.53489593964877102        2.2998598757772966E-003	   1.8500000000000001       0.14350855339872753        8.1745853735342919E-003	   1.7500000000000000       0.22815592159200052        1.1557946446440689E-002
   1.6750000000000000       0.61514029597382180        1.0001414209887594E-003	   1.6750000000000000       0.62390870816744914        1.3981142065594893E-003	   1.8149999999999999       0.20546106538597680        6.5331590442870716E-003	   1.7350000000000001       0.30689322651837525        5.8014885156515974E-003
   1.6000000000000001       0.63977027977225398        6.1846727314984892E-004	   1.6000000000000001       0.65353157538449058        2.6331318999127889E-004	   1.7800000000000000       0.30840748066660839        6.8983825524814597E-003	   1.7200000000000000       0.43540720496987023        7.2275828458648050E-003
   1.5249999999999999       0.65213924034156245        3.8783630507706817E-004	   1.5249999999999999       0.66176337618506242        1.7886249610453889E-004	   1.7450000000000001       0.44464725269596239        4.7182397892851814E-003	   1.7050000000000001       0.55558346376048351        8.2617800590190256E-003
   1.4500000000000000       0.65860027697079826        1.4553133330129158E-004	   1.4500000000000000       0.66439578351075057        4.2903491854097557E-005	   1.7100000000000000       0.57260772051010389        2.1166431376554305E-003	   1.6899999999999999       0.62111746060323880        3.8060259680009665E-003
   1.3750000000000000       0.66155913103833097        2.0768161005927369E-004	   1.3750000000000000       0.66534606008974140        2.2042183152778490E-005	   1.6750000000000000       0.63576059192339829        8.2534397479169656E-004	   1.6750000000000000       0.64979754901369924        8.7300356066049971E-004
   1.3000000000000000       0.66358528689790575        6.4321937802444678E-005	   1.3000000000000000       0.66587697963259074        1.1066031942704180E-005	   1.6400000000000001       0.65651422183481367        2.8676819908180580E-004	   1.6600000000000001       0.65963469236203331        4.9029039561410311E-004
   1.2250000000000001       0.66472304533979965        2.5422492065025239E-005	   1.2250000000000001       0.66615475144871694        1.0189597648450542E-005	   1.6050000000000000       0.66214612355622482        1.3314217862112803E-004	   1.6450000000000000       0.66290733992674256        9.7848512666936385E-005
   1.1499999999999999       0.66536764892531008        1.5848041512987199E-005	   1.1499999999999999       0.66633753039917565        5.2787189684164227E-006	   1.5700000000000001       0.66424779364354580        5.8969036474893165E-005	   1.6300000000000001       0.66430407886801424        1.0205961392863972E-004
   1.0750000000000000       0.66579652940787781        1.6246081762467551E-005	   1.0750000000000000       0.66644443955918298        3.0415094376239916E-006	   1.5349999999999999       0.66517670657290928        2.8847021438896011E-005	   1.6150000000000002       0.66510675717975976        3.0351885129076453E-005
